system_id,RetirementSystemName,NumberofPlans,NumberofEmployers,fy,fund_id,actives_tot,InactiveVestedMembers,InactiveNonVested,beneficiaries_tot,beneficiaries_ServiceRetirees,beneficiaries_survivors,beneficiaries_SpousalSurvivors,beneficiaries_other,DROPMembers,OtherMembers,TotMembership,BegMktAssets_net,contrib_EE_regular,contrib_ER_regular,contrib_ER_state,contrib_EE_PurchaseService,contrib_EE_other,contrib_ER_other,contrib_other,contrib_tot,FairValueChange_investments,FairValueChange_RealEstate,income_interest,income_dividends,income_InterestAndDividends,income_RealEstate,income_PrivateEquity,income_alternatives,income_international,income_OtherInvestments,expense_RealEstate,expense_PrivateEquity,expense_alternatives,expense_OtherInvestments,expense_investments,income_SecuritiesLending,expense_SecuritiesLending,income_SecuritiesLendingRebate,income_OtherAdditions,income_net,expense_TotBenefits,expense_RetBenefits,expense_DisabilityBenefits,expense_DeathBenefits,expense_DROPBenefits,expense_SurvivorBenefits,expense_COLABenefits,expense_LumpSumBenefits,expense_OtherBenefits,expense_refunds,expense_AdminExpenses,expense_Depreciation,expense_OtherDeductions,expense_net,adjustment_MktAssets,MktAssets_net,ppd_system_directory_listed,RetirementSystemDesc,sys_DataStartYear,sys_DataEndYear,RetirementSystemStateAbbrev,Source,L
37,Kentucky Retirement Systems,3,1492,2004,36,142883.0,74147.0,,64567.0,,,,,,,281597.0,10913548.0,306652.0,104288.0,,,,,,410940.0,1144662.0,,,,306289.0,,,,,,,,-5237.0,,-8184.0,,-19428.0,-17869.0,,1853814.0,-849172.0,-849172.0,,,,,,,,-23361.0,-15198.0,,,-887731.0,,11879631.0,1,"KRS administers pension and other benefits for substantially all public employees in the state except school teachers. Four plans comprise the System: the Kentucky Employees Retirement System (KERS), which covers most state employees; the County Employees Retirement System (CERS), which covers employees of counties, municipalities, school districts, and other political subdivisions; the State Police Retirement System (SPRS); and the Insurance Fund, which funds medical coverage for retired members of the three plans.",2001,2022,KY,2014 KERS CAFR p 36 ,
37,Kentucky Retirement Systems,3,1492,2005,36,143083.0,81741.0,,69266.0,,,,,,,294090.0,11879631.0,310806.0,157508.0,,,,,,468314.0,723831.0,,,,344929.0,,,,,,,,-5818.0,,-10138.0,,-49581.0,-47836.0,,1527409.0,-960521.0,-960521.0,,,,,,,,-23896.0,-17432.0,,,-1001849.0,,12405191.0,1,"KRS administers pension and other benefits for substantially all public employees in the state except school teachers. Four plans comprise the System: the Kentucky Employees Retirement System (KERS), which covers most state employees; the County Employees Retirement System (CERS), which covers employees of counties, municipalities, school districts, and other political subdivisions; the State Police Retirement System (SPRS); and the Insurance Fund, which funds medical coverage for retired members of the three plans.",2001,2022,KY,2014 KERS CAFR p 36 ,
37,Kentucky Retirement Systems,3,1492,2006,36,145384.0,83911.0,,73001.0,,,,,,,302296.0,12405191.0,275904.0,216538.0,,,,,,492442.0,803596.0,,,,370009.0,,,,,,,,-8212.0,,-10611.0,,-127157.0,-124694.0,,1654837.0,-1062608.0,-1062608.0,,,,,,,,-24937.0,-22257.0,,,-1109802.0,,12950226.0,1,"KRS administers pension and other benefits for substantially all public employees in the state except school teachers. Four plans comprise the System: the Kentucky Employees Retirement System (KERS), which covers most state employees; the County Employees Retirement System (CERS), which covers employees of counties, municipalities, school districts, and other political subdivisions; the State Police Retirement System (SPRS); and the Insurance Fund, which funds medical coverage for retired members of the three plans.",2001,2022,KY,2014 KERS CAFR p 36 ,
37,Kentucky Retirement Systems,3,1492,2007,36,148819.0,90198.0,,77934.0,,,,,,,316951.0,12950226.0,300280.0,293442.0,,,,,,593722.0,1507855.0,,,,420727.0,,,,,,,,-7386.0,,-11991.0,,-179506.0,-177377.0,,2509496.0,-1187154.0,-1187154.0,,,,,,,,-25157.0,-21077.0,,38.0,-1233426.0,,14228184.0,1,"KRS administers pension and other benefits for substantially all public employees in the state except school teachers. Four plans comprise the System: the Kentucky Employees Retirement System (KERS), which covers most state employees; the County Employees Retirement System (CERS), which covers employees of counties, municipalities, school districts, and other political subdivisions; the State Police Retirement System (SPRS); and the Insurance Fund, which funds medical coverage for retired members of the three plans.",2001,2022,KY,2014 KERS CAFR p 36 ,
37,Kentucky Retirement Systems,3,1492,2008,36,148865.0,96561.0,,81847.0,,,,,,,327273.0,14228184.0,304259.0,350435.0,,,,,,654694.0,-997369.0,,,,418802.0,,,,,,,,-7915.0,,-12750.0,,-120910.0,-115960.0,,74747.0,-1299174.0,-1299174.0,,,,,,,,-25468.0,-22906.0,,,-1347548.0,,12955383.0,1,"KRS administers pension and other benefits for substantially all public employees in the state except school teachers. Four plans comprise the System: the Kentucky Employees Retirement System (KERS), which covers most state employees; the County Employees Retirement System (CERS), which covers employees of counties, municipalities, school districts, and other political subdivisions; the State Police Retirement System (SPRS); and the Insurance Fund, which funds medical coverage for retired members of the three plans.",2001,2022,KY,2014 KERS CAFR p 36 ,
37,Kentucky Retirement Systems,3,1492,2009,36,144821.0,100700.0,,87279.0,,,,,,,332800.0,12955383.0,290842.0,393849.0,,,,,899.0,685590.0,-2538597.0,,,,310240.0,,,,,,,,-8342.0,,-13301.0,,-23181.0,-19498.0,,-1547360.0,-1478730.0,-1478730.0,,,,,,,,-23628.0,-23968.0,,,-1526326.0,,9881697.0,1,"KRS administers pension and other benefits for substantially all public employees in the state except school teachers. Four plans comprise the System: the Kentucky Employees Retirement System (KERS), which covers most state employees; the County Employees Retirement System (CERS), which covers employees of counties, municipalities, school districts, and other political subdivisions; the State Police Retirement System (SPRS); and the Insurance Fund, which funds medical coverage for retired members of the three plans.",2001,2022,KY,2014 KERS CAFR p 36 ,
37,Kentucky Retirement Systems,3,1492,2010,36,146585.0,107816.0,,89109.0,,,,,,,343510.0,9881697.0,249775.0,461161.0,,,,,3448.0,714384.0,1283982.0,,,,260673.0,,,,,,,,-7374.0,,-35427.0,,-3200.0,-1755.0,,2221928.0,-1516064.0,-1516064.0,,,,,,,,-22274.0,-24848.0,,,-1563186.0,,10540442.0,1,"KRS administers pension and other benefits for substantially all public employees in the state except school teachers. Four plans comprise the System: the Kentucky Employees Retirement System (KERS), which covers most state employees; the County Employees Retirement System (CERS), which covers employees of counties, municipalities, school districts, and other political subdivisions; the State Police Retirement System (SPRS); and the Insurance Fund, which funds medical coverage for retired members of the three plans.",2001,2022,KY,2014 KERS CAFR p 36 ,
37,Kentucky Retirement Systems,3,1492,2011,36,146565.0,110906.0,,92603.0,,,,,,,350074.0,10540442.0,306033.0,506592.0,,,,,6586.0,819211.0,1658548.0,,,,296549.0,,,,,,,,-7643.0,,-49575.0,,-3439.0,-2277.0,,2721434.0,-1591519.0,-1591519.0,,,,,,,,-27521.0,-24918.0,,195.0,-1644153.0,,11617720.0,1,"KRS administers pension and other benefits for substantially all public employees in the state except school teachers. Four plans comprise the System: the Kentucky Employees Retirement System (KERS), which covers most state employees; the County Employees Retirement System (CERS), which covers employees of counties, municipalities, school districts, and other political subdivisions; the State Police Retirement System (SPRS); and the Insurance Fund, which funds medical coverage for retired members of the three plans.",2001,2022,KY,2014 KERS CAFR p 36 ,
37,Kentucky Retirement Systems,3,1492,2012,36,139339.0,107366.0,,87472.0,,,,,,,334177.0,11617720.0,274094.0,591453.0,,,,,11924.0,877471.0,-261180.0,,,,270024.0,,,,,,,,-4259.0,,-33471.0,,32.0,261.0,,848944.0,-1649179.0,-1649179.0,,,,,,,,-30977.0,-27785.0,,17.0,-1707958.0,,10758706.0,1,"KRS administers pension and other benefits for substantially all public employees in the state except school teachers. Four plans comprise the System: the Kentucky Employees Retirement System (KERS), which covers most state employees; the County Employees Retirement System (CERS), which covers employees of counties, municipalities, school districts, and other political subdivisions; the State Police Retirement System (SPRS); and the Insurance Fund, which funds medical coverage for retired members of the three plans.",2001,2022,KY,2014 KERS CAFR p 36 ,
37,Kentucky Retirement Systems,3,1492,2013,36,137368.0,112462.0,,90796.0,,,,,,,340626.0,10758706.0,276346.0,741763.0,,,,,9187.0,1027296.0,890641.0,,,,285999.0,,,,,,,,,,-41127.0,,-1089.0,-224.0,,2168090.0,-1706220.0,-1706220.0,,,,,,,,-32164.0,-30581.0,,,-1768965.0,,11153182.0,1,"KRS administers pension and other benefits for substantially all public employees in the state except school teachers. Four plans comprise the System: the Kentucky Employees Retirement System (KERS), which covers most state employees; the County Employees Retirement System (CERS), which covers employees of counties, municipalities, school districts, and other political subdivisions; the State Police Retirement System (SPRS); and the Insurance Fund, which funds medical coverage for retired members of the three plans.",2001,2022,KY,2014 KERS CAFR p 36 ,
37,Kentucky Retirement Systems,3,1492,2014,36,137138.0,117039.0,,93946.0,,,,,,,348123.0,11153182.0,275032.0,768257.0,,,,,12367.0,1055656.0,1361940.0,,,,323627.0,,,,,,,,,,-46350.0,,-1108.0,-433.0,,2698697.0,-1769768.0,-1769768.0,,,,,,,,-33621.0,-32593.0,,,-1835982.0,,12015897.0,1,"KRS administers pension and other benefits for substantially all public employees in the state except school teachers. Four plans comprise the System: the Kentucky Employees Retirement System (KERS), which covers most state employees; the County Employees Retirement System (CERS), which covers employees of counties, municipalities, school districts, and other political subdivisions; the State Police Retirement System (SPRS); and the Insurance Fund, which funds medical coverage for retired members of the three plans.",2001,2022,KY,2014 KERS CAFR p 36 ,
37,Kentucky Retirement Systems,3,1492,2015,36,136318.0,121604.0,,97630.0,,,,,,,355552.0,12015897.0,298490.0,985996.0,,,,,38428.0,1322914.0,-14831.0,,,,297935.0,,,,,,,,,,-81505.0,,-603.0,-159.0,,1527284.0,-1832799.0,-1832799.0,,,,,,,,-32881.0,-31020.0,,,-1896700.0,,11646481.0,1,"KRS administers pension and other benefits for substantially all public employees in the state except school teachers. Four plans comprise the System: the Kentucky Employees Retirement System (KERS), which covers most state employees; the County Employees Retirement System (CERS), which covers employees of counties, municipalities, school districts, and other political subdivisions; the State Police Retirement System (SPRS); and the Insurance Fund, which funds medical coverage for retired members of the three plans.",2001,2022,KY,2014 KERS CAFR p 36 ,
37,Kentucky Retirement Systems,3,1492,2016,36,135517.0,126471.0,,102724.0,,,,,,,364712.0,11646481.0,307422.0,949802.0,,,,,17403.0,1274627.0,-201845.0,,,,210012.0,,,,,,,,,,-87998.0,,-580.0,100.0,,1198652.0,-1903557.0,-1903557.0,,,,,,,,-30985.0,-32300.0,,-533.0,-1967375.0,,10877758.0,1,"KRS administers pension and other benefits for substantially all public employees in the state except school teachers. Four plans comprise the System: the Kentucky Employees Retirement System (KERS), which covers most state employees; the County Employees Retirement System (CERS), which covers employees of counties, municipalities, school districts, and other political subdivisions; the State Police Retirement System (SPRS); and the Insurance Fund, which funds medical coverage for retired members of the three plans.",2001,2022,KY,2014 KERS CAFR p 36 ,
37,Kentucky Retirement Systems,3,1492,2017,36,135418.0,130871.0,,106233.0,,,,,,,372522.0,10877758.0,334232.0,1166269.0,,,,,173528.0,1674029.0,1164083.0,,,,334599.0,,,,,,,,,,-85520.0,,-1085.0,-734.0,,3089176.0,-1981100.0,-1981100.0,,,,,,,,-30696.0,-33109.0,,-123.0,-2045028.0,,11921906.0,1,"KRS administers pension and other benefits for substantially all public employees in the state except school teachers. Four plans comprise the System: the Kentucky Employees Retirement System (KERS), which covers most state employees; the County Employees Retirement System (CERS), which covers employees of counties, municipalities, school districts, and other political subdivisions; the State Police Retirement System (SPRS); and the Insurance Fund, which funds medical coverage for retired members of the three plans.",2001,2022,KY,2014 KERS CAFR p 36 ,
37,Kentucky Retirement Systems,3,1492,2018,36,133419.0,134963.0,,110906.0,,,,,,,379288.0,11921906.0,349844.0,1169690.0,,,,,116345.0,1635879.0,806164.0,,,,271338.0,,,,,,,,,,-92597.0,,-5157.0,-4712.0,,2624342.0,-2062482.0,-2062482.0,,,,,,,,-34948.0,-32957.0,,,-2130387.0,,12415856.0,1,"KRS administers pension and other benefits for substantially all public employees in the state except school teachers. Four plans comprise the System: the Kentucky Employees Retirement System (KERS), which covers most state employees; the County Employees Retirement System (CERS), which covers employees of counties, municipalities, school districts, and other political subdivisions; the State Police Retirement System (SPRS); and the Insurance Fund, which funds medical coverage for retired members of the three plans.",2001,2022,KY,2014 KERS CAFR p 36 ,
37,Kentucky Retirement Systems,3,1492,2019,36,132144.0,140130.0,,114437.0,,,,,,,386711.0,12415856.0,333664.0,1594008.0,,,,,109698.0,2037370.0,484718.0,,,,293504.0,,,,,,,,,,-86269.0,,-8123.0,-7756.0,,2731383.0,-2144053.0,-2144053.0,,,,,,,,-32429.0,-36425.0,,,-2212907.0,,12934332.0,1,"KRS administers pension and other benefits for substantially all public employees in the state except school teachers. Four plans comprise the System: the Kentucky Employees Retirement System (KERS), which covers most state employees; the County Employees Retirement System (CERS), which covers employees of counties, municipalities, school districts, and other political subdivisions; the State Police Retirement System (SPRS); and the Insurance Fund, which funds medical coverage for retired members of the three plans.",2001,2022,KY,2014 KERS CAFR p 36 ,
37,Kentucky Retirement Systems,3,1492,2020,36,128908.0,148367.0,,117665.0,,,,,,,394940.0,12934332.0,353360.0,1709544.0,,,,,1486.0,2064390.0,-98079.0,,,,288521.0,,,,,,,,,,-53106.0,,-3379.0,-3052.0,,2203924.0,-2205859.0,-2205859.0,,,,,,,,-33511.0,-37668.0,,,-2277038.0,,12861218.0,1,"KRS administers pension and other benefits for substantially all public employees in the state except school teachers. Four plans comprise the System: the Kentucky Employees Retirement System (KERS), which covers most state employees; the County Employees Retirement System (CERS), which covers employees of counties, municipalities, school districts, and other political subdivisions; the State Police Retirement System (SPRS); and the Insurance Fund, which funds medical coverage for retired members of the three plans.",2001,2022,KY,2014 KERS CAFR p 36 ,
37,Kentucky Retirement Systems,3,1492,2021,36,123809.0,155506.0,,121718.0,,,,,,,401033.0,12861218.0,342980.0,1724309.0,,,,,176202.0,2243491.0,2898268.0,,,,390618.0,,,,,,,,,,-139990.0,,-456.0,-700.0,,5393779.0,-2263388.0,-2263388.0,,,,,,,,-32130.0,-39143.0,,,-2332307.0,,15922690.0,1,"KRS administers pension and other benefits for substantially all public employees in the state except school teachers. Four plans comprise the System: the Kentucky Employees Retirement System (KERS), which covers most state employees; the County Employees Retirement System (CERS), which covers employees of counties, municipalities, school districts, and other political subdivisions; the State Police Retirement System (SPRS); and the Insurance Fund, which funds medical coverage for retired members of the three plans.",2001,2022,KY,2014 KERS CAFR p 36 ,
37,Kentucky Retirement Systems,3,1492,2022,36,122932.0,162809.0,,124341.0,,,,,,,410082.0,15922690.0,371181.0,1091160.0,,,,,1190732.0,2653073.0,-1175881.0,,,,429376.0,,,,,,,,,,-171649.0,,-182.0,-505.0,,1736753.0,-2328594.0,-2328594.0,,,,,,,,-42927.0,-39742.0,,,-2411263.0,,15248180.0,1,"KRS administers pension and other benefits for substantially all public employees in the state except school teachers. Four plans comprise the System: the Kentucky Employees Retirement System (KERS), which covers most state employees; the County Employees Retirement System (CERS), which covers employees of counties, municipalities, school districts, and other political subdivisions; the State Police Retirement System (SPRS); and the Insurance Fund, which funds medical coverage for retired members of the three plans.",2001,2022,KY,2014 KERS CAFR p 36 ,
38,Kentucky Teachers Retirement System,1,208,2001,37,53570.0,5710.0,,31761.0,27664.0,2126.0,,258.0,,258.0,91041.0,12817111.178,208702.802,280108.701,,,,,,488811.503,-549288.4,,336033.925999999,87699.292,423733.218,24388.1169999999,,,,,,,,,-4338.836,28885.774,-28283.614,,,383907.761999999,-673987.005,-673987.005,,,,,,,,-10673.981,-5950.036,,,-690611.022,,12510407.918,1,"The Kentucky Teachers Retirement System administers pension and other benefits for certificated employees of school districts, state universities and community colleges, and other public educational agencies.",2001,2022,KY,2014 KTRS CAFR p 51,
38,Kentucky Teachers Retirement System,1,208,2002,37,54175.0,5995.0,,33457.0,28987.0,2217.0,,443.0,,443.0,93627.0,12510407.918,224361.453,303521.106,,,,,,527882.559,-929287.361,,288438.012999999,95029.2409999999,383467.254,29207.465,,,,,,,,,-4244.935,15177.118,-14534.035,,,7668.06499999999,-739445.182,-739445.182,,,,,,,,-9146.82,-6677.819,,,-755269.821,,11762797.32,1,"The Kentucky Teachers Retirement System administers pension and other benefits for certificated employees of school districts, state universities and community colleges, and other public educational agencies.",2001,2022,KY,2014 KTRS CAFR p 51,
38,Kentucky Teachers Retirement System,1,208,2003,37,71097.0,5478.0,,34708.0,30121.0,2309.0,,421.0,,421.0,111283.0,11762797.32,233429.796999999,341132.9,,,,,,574562.697,142546.371,,269115.819,99217.149,368332.968,31207.052,,,,,,,,,-4119.18199999999,9811.225,-9226.36,,,1113114.77099999,-817064.668,-817064.667999999,,,,,,,,-9951.41,-6388.183,,,-833404.261,,12042507.83,1,"The Kentucky Teachers Retirement System administers pension and other benefits for certificated employees of school districts, state universities and community colleges, and other public educational agencies.",2001,2022,KY,2014 KTRS CAFR p 51,
38,Kentucky Teachers Retirement System,1,208,2004,37,71950.0,5153.0,,35803.0,31063.0,2417.0,,391.0,,391.0,112906.0,12042507.83,238922.086,382280.098999999,,,,,,621202.185,763180.625,,249055.825,118486.962,367542.787,31532.501,,,,,,,,,-4616.66299999999,5988.42199999999,-5444.984,,,1779384.87299999,-885286.089,-885286.089,,,,,,,,-10471.607,-6578.42,,,-902336.116,,12919556.5869999,1,"The Kentucky Teachers Retirement System administers pension and other benefits for certificated employees of school districts, state universities and community colleges, and other public educational agencies.",2001,2022,KY,2014 KTRS CAFR p 51,
38,Kentucky Teachers Retirement System,1,208,2005,37,72281.0,4033.0,,37402.0,32567.0,2853.0,,,,,113716.0,12919556.5869999,247024.518,388346.438,,,,,,635370.956,512314.384,,242566.5,162040.978,404607.478,33121.6039999999,,,,,,,,,-4670.256,18152.3539999999,-17455.008,,,1581441.512,-963371.539,-963371.538999999,,,,,,,,-10975.941,-6652.67299999999,,,-981000.153,,13519997.946,1,"The Kentucky Teachers Retirement System administers pension and other benefits for certificated employees of school districts, state universities and community colleges, and other public educational agencies.",2001,2022,KY,2014 KTRS CAFR p 51,
38,Kentucky Teachers Retirement System,1,208,2006,37,73740.0,4275.0,,38497.0,33684.0,2775.0,,,,,116512.0,13519997.946,258464.856,410920.968999999,,,,,,669385.824999999,282572.647999999,,255566.731999999,153566.96,409133.692,30949.9,,,,,,,,,-6156.58399999999,28464.668,-27656.322,,,1386693.827,-1035606.281,-1035606.281,,,,,,,,-12834.222,-6839.859,,,-1055280.362,,13851411.411,1,"The Kentucky Teachers Retirement System administers pension and other benefits for certificated employees of school districts, state universities and community colleges, and other public educational agencies.",2001,2022,KY,2014 KTRS CAFR p 51,
38,Kentucky Teachers Retirement System,1,208,2007,37,75144.0,4498.0,,39506.0,34530.0,2890.0,,,,,119148.0,13851411.411,269687.864,439912.606,,,,,,709600.47,1617337.06,,254925.905,165183.866,420109.771,30344.2469999999,,,,,,,,,-8667.66899999999,52672.196,-51330.375,,,2770065.7,-1106783.879,-1106783.879,,,,,,,,-14822.8269999999,-7351.84599999999,,,-1128958.55199999,,15492518.559,1,"The Kentucky Teachers Retirement System administers pension and other benefits for certificated employees of school districts, state universities and community colleges, and other public educational agencies.",2001,2022,KY,2014 KTRS CAFR p 51,
38,Kentucky Teachers Retirement System,1,208,2008,37,75539.0,4861.0,,40739.0,35623.0,2961.0,,,,,121139.0,15492518.559,291423.947999999,466247.782,,,,,,757671.73,-1335940.216,,240681.166,165542.769,406223.935,28660.5809999999,,,,,,,,,-9499.832,21398.859,-19926.8519999999,,,-151411.795,-1170969.101,-1170969.101,,,,,,,,-15965.083,-7551.93599999999,,,-1194486.12,-69928.463,14076692.181,1,"The Kentucky Teachers Retirement System administers pension and other benefits for certificated employees of school districts, state universities and community colleges, and other public educational agencies.",2001,2022,KY,2014 KTRS CAFR p 51,
38,Kentucky Teachers Retirement System,1,208,2009,37,75937.0,5245.0,,42050.0,36749.0,3092.0,,,,,123232.0,14076692.181,293678.564,442549.935,,,,,,736228.498999999,-2393824.926,,206695.899,150828.141,357524.04,29794.1029999999,,,,,,,,,-16321.91,3053.121,-906.95,,,-1284454.023,-1252980.407,-1252980.40699999,,,,,,,,-15208.419,-8165.75699999999,,,-1276354.583,,11515364.152,1,"The Kentucky Teachers Retirement System administers pension and other benefits for certificated employees of school districts, state universities and community colleges, and other public educational agencies.",2001,2022,KY,2014 KTRS CAFR p 51,
38,Kentucky Teachers Retirement System,1,208,2010,37,76387.0,5637.0,,43134.0,37667.0,3183.0,,,,,125158.0,11515364.152,297613.965,479805.087999999,,,,,,777419.052999999,1168500.111,,194088.206,133351.529,327439.735,30968.132,,,,,,,,,-18206.4069999999,1549.318,-465.507999999999,,,2287204.43399999,-1321808.77,-1321808.77,,,,,,,,-15310.68,-8830.054,,,-1345949.504,,12456619.082,1,"The Kentucky Teachers Retirement System administers pension and other benefits for certificated employees of school districts, state universities and community colleges, and other public educational agencies.",2001,2022,KY,2014 KTRS CAFR p 51,
38,Kentucky Teachers Retirement System,1,208,2011,37,76349.0,6135.0,,44419.0,38755.0,3285.0,,,,,126903.0,12456619.082,302262.819,572551.828,,,,465384.165,,1340198.81199999,2398629.23,,200003.244,152176.304999999,352179.549,30610.988,,,,,,,,,-22160.69,2447.181,-734.033999999999,,,4101171.03599999,-1402535.713,-1402535.713,,,,,,,,-17325.3869999999,-7322.73899999999,,,-1427183.83899999,,15130606.2789999,1,"The Kentucky Teachers Retirement System administers pension and other benefits for certificated employees of school districts, state universities and community colleges, and other public educational agencies.",2001,2022,KY,2014 KTRS CAFR p 51,
38,Kentucky Teachers Retirement System,1,208,2012,37,75951.0,6668.0,,46094.0,40152.0,3465.0,,,,,128713.0,15130606.2789999,309729.924,557339.552,,,,,,867069.476,-68546.089,,210189.576,163431.233,373620.809,30536.687,,,,,,,,,-28088.56,3104.925,-931.52,,,1176765.72799999,-1482939.165,-1482939.165,,,,,,,,-19549.073,-7762.88,,,-1510251.118,,14797120.889,1,"The Kentucky Teachers Retirement System administers pension and other benefits for certificated employees of school districts, state universities and community colleges, and other public educational agencies.",2001,2022,KY,2014 KTRS CAFR p 51,
38,Kentucky Teachers Retirement System,1,208,2013,37,74831.0,7194.0,,47406.0,41299.0,3525.0,,,,,129431.0,14797120.889,304738.728,568233.446,,,,,,872972.174,1601781.093,,254918.477,184104.556,439023.033,30059.686,,,,,,,,,-33143.497,3077.116,-923.168,,,2912846.437,-1570722.924,-1570722.924,,,,,,,,-22059.094,-8377.003,,,-1601159.021,,16108808.305,1,"The Kentucky Teachers Retirement System administers pension and other benefits for certificated employees of school districts, state universities and community colleges, and other public educational agencies.",2001,2022,KY,2014 KTRS CAFR p 51,
38,Kentucky Teachers Retirement System,1,208,2014,37,73407.0,7762.0,27689.0,48576.0,42308.0,3627.0,,,,,129745.0,16108808.305,304981.62,79995.96,483330.289,,,,,868307.869,2422760.237,,207296.849,179227.537,386524.386,29245.271,,,,,,,,,-37177.75,2708.225,-812.413,,,3671555.825,-1654375.7,-1654375.7,,,,,,,,-25461.843,-7955.972,,,-1687793.515,,18092570.615,1,"The Kentucky Teachers Retirement System administers pension and other benefits for certificated employees of school districts, state universities and community colleges, and other public educational agencies.",2001,2022,KY,2014 KTRS CAFR p 51,
38,Kentucky Teachers Retirement System,1,208,2015,37,72246.0,8051.0,19720.0,49822.0,43349.0,3822.0,,,,,130119.0,18092570.615,308159.763,79505.845,480073.445,,,,,867739.053,429089.219,,242306.932,204861.024,447167.956,28785.045,,,,,,,,,-44726.561,2661.499,-798.399,,,1729917.812,-1741456.095,-1741456.095,,,,,,,,-23032.624,-8868.971,,,-1773357.69,,18049130.737,1,"The Kentucky Teachers Retirement System administers pension and other benefits for certificated employees of school districts, state universities and community colleges, and other public educational agencies.",2001,2022,KY,2014 KTRS CAFR p 51,
38,Kentucky Teachers Retirement System,1,208,2016,37,71848.0,9240.0,46055.0,51563.0,44970.0,3842.0,,,,,132651.0,18049130.737,313044.226,80467.636,484986.954,,,,,878498.816,-584310.367,,162339.804,194570.308,356910.112,28039.967,,,,,,,,,-47791.624,2767.119,-830.067,,,633283.856,-1833198.63,-1833198.63,,,,,,,,-27747.742,-8636.438,,,-1869582.81,,16812831.883,1,"The Kentucky Teachers Retirement System administers pension and other benefits for certificated employees of school districts, state universities and community colleges, and other public educational agencies.",2001,2022,KY,2014 KTRS CAFR p 51,
38,Kentucky Teachers Retirement System,1,208,2017,37,72130.0,8624.0,42798.0,52966.0,46222.0,3966.0,,,,,133720.0,16812831.883,313625.434,79302.904,981417.089,,,,,1374345.427,2167046.581,,153207.31,180297.227,333504.537,30477.797,,,,,,,,,-57836.05,3656.565,-1096.632,,,3850098.225,-1918612.128,-1918612.128,,,,,,,,-26305.24,-10313.715,,,-1955231.083,,18707699.025,1,"The Kentucky Teachers Retirement System administers pension and other benefits for certificated employees of school districts, state universities and community colleges, and other public educational agencies.",2001,2022,KY,2014 KTRS CAFR p 51,
38,Kentucky Teachers Retirement System,1,208,2018,37,72205.0,8814.0,44031.0,54377.0,47495.0,4051.0,,,,,135396.0,18707699.025,319127.087,78972.705,969698.496,,,,,1367798.288,1574056.951,,138027.758,262669.598,400697.356,29957.783,,,,,,,,,-55500.376,16275.779,-12273.462,,,3321012.319,-2004617.334,-2004617.334,,,,,,,,-31072.421,-11388.493,,,-2047078.248,,19981633.096,1,"The Kentucky Teachers Retirement System administers pension and other benefits for certificated employees of school districts, state universities and community colleges, and other public educational agencies.",2001,2022,KY,2014 KTRS CAFR p 51,
38,Kentucky Teachers Retirement System,1,208,2019,37,72647.0,8992.0,45639.0,55613.0,48608.0,4175.0,,,,,137252.0,19981633.096,321172.166,71583.048,1051451.775,,,,,1444206.989,651487.372,,159741.15,304120.073,463861.223,28402.562,,,,,,,,,-61166.252,15694.255,-13089.811,,,2529396.338,-2094364.072,-2094364.072,,,,,,,,-32403.149,-12352.308,,,-2139119.529,,20371909.905,1,"The Kentucky Teachers Retirement System administers pension and other benefits for certificated employees of school districts, state universities and community colleges, and other public educational agencies.",2001,2022,KY,2014 KTRS CAFR p 51,
38,Kentucky Teachers Retirement System,1,208,2020,37,73151.0,9139.0,47609.0,56629.0,49414.0,4367.0,,,,,138919.0,20371909.905,324664.055,86088.427,1048192.668,,,,,1458945.15,723233.156,,171256.317,234318.496,405574.813,27049.513,,,,,,,,,-64062.834,7139.418,-4910.688,,,2552968.528,-2167239.241,-2167239.241,,,,,,,,-28472.217,-12166.651,,,-2207878.109,,20717000.324,1,"The Kentucky Teachers Retirement System administers pension and other benefits for certificated employees of school districts, state universities and community colleges, and other public educational agencies.",2001,2022,KY,2014 KTRS CAFR p 51,
38,Kentucky Teachers Retirement System,1,208,2021,37,69256.0,10538.0,50697.0,57465.0,50129.0,4505.0,,,,,137259.0,20717000.324,327833.177,86720.255,1060257.414,,,,,1474810.846,5759598.151,,96251.857,208073.365,304325.222,21821.971,,,,,,,,,-71312.772,2374.679,377.02,,,7491995.157,-2235240.616,-2235240.616,,,,,,,,-25373.818,-12601.841,,,-2273216.275,,25935779.206,1,"The Kentucky Teachers Retirement System administers pension and other benefits for certificated employees of school districts, state universities and community colleges, and other public educational agencies.",2001,2022,KY,2014 KTRS CAFR p 51,
38,Kentucky Teachers Retirement System,1,208,2022,37,74785.0,10690.0,49637.0,58438.0,50977.0,4677.0,,,,,143913.0,25935779.206,356966.62,109467.006,1570117.663,,,,,2036551.289,-3087370.553,,152692.923,250357.857,403050.78,16230.826,,,,,,,,,-63972.448,4028.545,257.795,,,-691223.766,-2305852.772,-2305852.772,,,,,,,,-26745.203,-12005.095,,,-2344603.07,,22899952.37,1,"The Kentucky Teachers Retirement System administers pension and other benefits for certificated employees of school districts, state universities and community colleges, and other public educational agencies.",2001,2022,KY,2014 KTRS CAFR p 51,
